condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
deterministic,3.0276,-0.0,-1.5,0.2,1,1,1,1
deterministic,3.7386,-0.239857,-1.311111,0.2,1,1,1,1
deterministic,4.3623,-0.420912,-1.122222,0.2,1,1,1,1
deterministic,4.8719,-0.498782,-0.933333,0.2,1,1,1,1
deterministic,5.3611,-0.454376,-0.744444,0.2,1,1,1,1
deterministic,5.9514,-0.298579,-0.555556,0.2,1,1,1,1
deterministic,6.6454,-0.069587,-0.366667,0.2,1,1,1,1
deterministic,7.3665,0.176465,-0.177778,0.2,1,1,1,1
deterministic,8.0215,0.379257,0.011111,0.2,1,1,1,1
deterministic,8.5588,0.489074,0.2,0.2,1,1,1,1
