condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
pdstl,3.0273,0.0,-1.5,0.2,1,1,1,1
pdstl,3.7555,-0.295682,-1.394294,0.2,1,1,1,1
pdstl,4.5834,-0.56871,-1.153763,0.2,1,1,1,1
pdstl,5.2231,-0.676338,-0.906417,0.2,1,1,1,1
pdstl,5.9475,-0.479454,-0.664243,0.2,1,1,1,1
pdstl,6.8202,-0.193919,-0.404207,0.2,1,1,1,1
pdstl,7.7778,0.109171,-0.101063,0.2,1,1,1,1
pdstl,8.5006,0.18886,0.1999,0.2,1,1,1,1
pdstl,9.3266,0.421434,0.478448,0.2,1,1,1,1
pdstl,9.5197,0.410993,0.52371,0.2,1,1,1,1
pdstl,10.109,0.20347,0.394247,0.2,1,1,1,1
