condition,t,x,y,z,outside_obs1,outside_obs2,outside_obs3,safe
pdstl,3.0274,0.0,-1.5,0.2,1,1,1,1
pdstl,3.7369,-0.292148,-1.413693,0.2,1,1,1,1
pdstl,4.5621,-0.557632,-1.166909,0.2,1,1,1,1
pdstl,5.2063,-0.655315,-0.913132,0.2,1,1,1,1
pdstl,5.9338,-0.465646,-0.663352,0.2,1,1,1,1
pdstl,6.8035,-0.185318,-0.399967,0.2,1,1,1,1
pdstl,7.752,0.113597,-0.099082,0.2,1,1,1,1
pdstl,8.473,0.19647,0.20001,0.2,1,1,1,1
pdstl,9.2934,0.430194,0.473918,0.2,1,1,1,1
pdstl,9.4967,0.414702,0.52308,0.2,1,1,1,1
pdstl,10.0855,0.20622,0.395741,0.2,1,1,1,1
